-0.0033365074	-0.029691705	-0.0042105736	-0.044354606	-0.045899153	-0.006032214	0.07829012	-0.022959616	-0.020449478	0.06730858	0.04221208	0.0546627	0.019867908	0.10548113	-0.0064973966	-0.026118413
0.0066813966	-0.012692023	-0.02743358	0.020401789	-0.025158223	0.032571092	0.05254347	0.0023237255	-0.084750704	0.099728525	0.023839276	0.037136283	0.023609085	0.08964554	0.018030943	-0.016947724
-0.006570339	-0.046276633	-0.0065548155	0.10611461	-0.0072910134	-0.062491897	0.12156832	0.020825423	-0.06423236	0.07537147	-0.0007271342	0.015051476	-0.020083768	0.11828302	0.022662856	-0.028439539
0.019141568	0.0013303508	-0.010270012	0.011539246	0.03919221	-0.060928237	0.16242686	0.06743051	0.01312457	0.0633277	0.063979834	-0.0042481916	0.076305926	0.106294066	0.06810075	0.035964668
-0.018030051	-0.011678067	0.044186126	0.053906847	-0.01620184	0.015007763	0.06650316	-0.05276954	0.046598643	0.10596564	0.074704625	-0.027907949	0.0027116744	0.04476996	0.010020722	-0.07479283
0.028519621	0.026907187	-0.022898942	-0.010360969	0.06169795	-0.047021896	0.10988111	0.03093	0.00498921	0.09888795	0.0037021528	0.013594691	0.03365046	-0.00047389462	0.0062060505	-0.05636489
0.0314094	-0.017056584	-0.026964948	0.03706949	-0.010346498	0.013883906	0.04023545	-0.016211059	-0.057562582	0.10267201	0.009754331	0.024991712	0.07355053	0.11754682	0.0031695152	-7.393884e-06
-0.0057105194	0.0712973	0.009601417	0.034106776	-0.0208933	-0.026369365	0.06220741	0.076708436	-0.03323284	0.077782944	0.033067595	0.03949812	0.07719329	0.041312233	0.024257831	-0.018367188
-0.017018745	-0.013907691	-0.007905312	-0.033850297	-0.014661978	-0.039202213	0.0787207	0.003941389	-0.0422296	0.03259132	-0.0043380572	0.014293141	0.042630963	0.08858393	-0.016561367	-0.0073673353
0.025898283	-0.033233736	0.03147971	-0.032531835	-0.0099643655	0.030627994	0.06798892	-0.0013023873	-0.010707586	0.07383658	-0.0055003082	-0.007760552	-0.060317606	0.052858565	-0.036296226	-0.004902582
-0.06052761	-0.07828142	-0.03161621	0.006001754	-0.052134663	0.06887877	0.031852603	0.03960624	-0.085034736	0.1299828	0.02985217	0.025489427	-0.06091622	0.053624377	0.023901721	-0.07149859
-0.013656699	0.080836326	0.01131078	-0.0696899	-0.03835273	0.062609516	0.05019184	1.9271527e-05	-0.059729397	0.12323325	0.030826213	0.0028782012	-0.041474655	0.1387287	0.028438427	-0.00174164
-0.014250144	0.017937088	0.008616548	0.05804828	-0.020603884	-0.0668441	0.066677086	0.08011749	-0.05257557	0.044327088	0.036424953	0.056035623	0.011666103	0.08976761	0.05911039	0.016236464
0.0049319877	0.058287423	-0.0022941604	-0.0013685118	-0.024616852	0.011695629	0.06293211	-0.023182131	-0.09635891	-0.026790593	0.021154793	0.012408153	0.10527613	0.03159171	0.05030071	-0.04663071
-0.058647968	-0.03047783	-0.0078088855	0.04915336	-0.0065448857	0.010796432	-0.01905391	0.09566298	-0.032377426	-0.010912425	-0.010585476	-0.0144646885	0.042485286	0.0996443	-0.022396922	-0.014210302
0.00573757	-0.00733311	-0.011209745	0.040463828	-0.052771326	0.020061512	0.09874199	0.002467926	0.044115163	0.021438338	-0.01854472	0.051259384	0.027341016	0.047666103	-0.031033996	-0.014895951
0.0633229	-0.04434029	-0.024180952	-0.0034506437	-0.10996052	-0.044466607	0.049938314	-0.0026532784	-0.0026131559	0.107873216	0.057169545	0.036375083	-0.00783308	0.08457713	0.041153878	0.0065003503
0.0030718548	0.0215973	-0.014934437	-0.013584436	-0.024599478	0.038790036	0.022865498	-0.0045300256	-0.023800975	0.04945268	-0.045469776	0.009161726	0.12461257	0.08736838	-0.025601363	-0.0126051
0.015460516	-0.04131615	0.039944578	-0.0053535243	-0.07321339	-0.06137124	0.04603015	0.034593184	-0.010454078	0.0018563614	0.06418346	-0.026103012	-0.043593775	-0.027758345	0.06701709	0.030687409
0.032505456	-0.04694342	-0.014578847	0.034002997	0.001900798	0.010807617	0.05893413	0.017663006	-0.07796062	0.15248452	-0.034329973	0.07475664	0.0218783	0.08340591	0.03214087	0.017141355
0.058509447	0.03498207	0.002268251	-0.050729938	0.013613226	-0.08503291	0.08772055	-0.038205434	-0.12710325	0.07291241	0.045690145	0.043318823	0.018579207	-0.00041603454	0.027779164	0.004134511
-0.03938287	0.034477487	-0.0015122481	-0.04145529	-0.10711418	0.004791667	0.059660215	0.016506953	-0.12519197	-0.062726475	-0.0009921374	0.08024596	0.034919932	-0.02789814	-0.0027430826	-0.02014331
0.047748316	-0.079877086	0.073461905	0.027511863	-0.0153930895	-0.042262144	0.06022344	0.05270824	-0.036402415	0.030841568	0.060825404	-0.037099738	-0.02821605	0.08718859	-0.056643162	-0.0015401175
0.016902039	0.107354544	-0.03202021	0.013667805	0.03447182	-0.0150156515	0.062442295	0.053050235	-0.04363044	0.024405204	-0.05577917	0.006185683	0.028090619	0.018443653	0.037721045	-0.050813127
0.07774232	0.013908662	-0.04039538	-0.004497208	0.09121434	0.0025387686	0.14863737	-0.009503426	-0.030263862	0.08998211	0.1392039	-0.050811943	0.050760422	0.16668615	0.033281136	-0.056673307
-0.058159105	0.013745624	-0.01856634	-0.074286364	-0.073158555	0.06756064	-0.05961484	-0.020856014	-0.028298382	0.072290294	0.045814686	-0.015659396	0.00982859	0.018569473	0.034991223	-0.016145438
0.04733377	0.05345868	-0.038778096	0.06896446	0.03101576	-0.03292378	0.011197875	0.014037201	0.004794157	0.14716464	0.07841477	-0.025032094	-0.023885844	0.01870945	-0.04347616	-0.0633684
-0.112060234	0.05450168	0.016056184	0.03404946	0.032311592	-0.07856217	-0.01893107	0.008332437	-0.041161217	0.069078796	0.023559207	0.067198634	-0.018398495	-0.006164157	0.07530106	-0.06488352
0.00460978	-0.044324316	0.043705083	-0.035401147	-0.006580588	-0.090859726	0.07617016	-0.0033124834	-0.019130796	-0.0366403	-0.015157028	0.05554007	0.034570985	0.066142805	0.0013310557	0.07193488
-0.035422787	-0.0120731965	0.017426414	0.0772467	-0.06275694	-0.1164501	0.03457047	-0.05016588	0.02593563	0.08017448	0.050668515	0.019475251	-0.015772844	0.045529775	-0.042275768	0.030699113
-0.011835579	0.00890622	-0.037750088	0.0082910955	-0.062789075	-0.0393659	-0.010789943	-0.07652563	-0.014721618	0.040044945	-0.020415682	0.07179133	0.1108857	-0.0043384107	-0.044378266	0.02883566
-0.082138754	-0.0043438743	-0.03169924	0.013461459	-0.0046782033	-0.03900901	-0.0071492097	0.05095045	-0.16566646	-0.012051102	0.011596204	-0.0011490745	-0.02783294	0.083383605	0.0799625	-0.07862575
0.03122584	0.14788035	-0.06575102	-0.07687805	-0.03703445	0.029262165	0.038225792	0.056163706	0.043263935	-0.01100937	-0.01052495	0.036922883	-0.011729261	0.030104656	-0.028133633	-0.037265725
-0.024017608	-0.02195569	0.061121937	0.0665079	-0.049104437	-0.0072652735	0.047724463	0.0196794	-0.03767121	0.13820809	0.0075535597	0.09186882	0.009154867	-0.024483725	0.059881415	-0.087437265
0.06487513	-0.00090798584	0.07276249	-0.00028919365	0.041698977	0.0009949203	0.011858383	0.024077067	-0.04634848	0.023887824	0.01809155	-0.050143816	0.011998125	0.076849364	-0.0055379183	0.015648706
-0.010487206	-0.027464982	-0.028979626	0.0380939	-0.042947233	-0.0049614357	-0.032581672	-0.017348466	-0.07928417	0.057491925	-0.027781049	0.028318278	0.0034018885	0.008310692	0.003954324	-0.06490076
0.03818964	-0.11252309	-0.10908265	0.019265657	-0.037481602	0.058682192	0.10040081	-0.0627256	-0.110607855	0.03543406	-0.026570188	-0.022849318	0.043432154	-0.002875827	-0.0072897165	0.018816635
0.11696262	-0.0011082961	-0.06637937	-0.032693356	-0.0642269	-0.04591314	0.0035041713	-0.01101166	-0.070957	0.11577081	-0.05775068	0.02558065	-1.6381411e-05	-0.0011085809	0.037440754	-0.12287232
0.04150947	0.026045859	-0.12808035	0.017557796	0.09330346	0.017626138	0.009422847	-0.053604573	0.021365557	0.050672524	0.009183444	-0.047040723	-0.0035383871	0.023910789	0.033162806	-0.021657202
0.07008131	0.060438164	0.087572515	-0.025204748	-0.029512562	-0.0990755	0.13963932	-0.024482887	-0.045464702	-0.0061361613	0.06281657	-0.06038283	0.023596272	0.03514816	0.037525807	-0.06147692
-0.057689965	0.046554714	-0.10566874	-0.03466393	-0.062596045	0.030611698	0.03350896	-0.11068637	-0.02297563	0.03732835	-0.023918794	0.031328097	0.0884756	-0.03715134	-0.010228078	-0.09352388
-0.021657057	-0.04794215	-0.025397403	0.081376985	-0.09295287	0.022198267	0.019168077	0.0056493236	-0.016235644	-0.04068101	-0.016796332	0.038853657	-0.01943722	-0.015475766	0.0646627	0.0064409073
0.02082471	-0.10929288	0.013178594	0.1247837	0.002933101	-0.09133389	0.05614181	0.016165357	-0.02285787	0.009888247	0.07016706	0.04173462	0.019670045	0.08139869	0.07023608	0.03532592
